file	category	interpreter	interpreter+shim	jvm+shim	wasm+shim	missing-names-used
chapter2/section5/subsection2/09_apply_generic_with_coercion_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/10_apply_generic_with_coercion.scm	fragment	ok	ok	compile	compile	
chapter2/section5/subsection2/11_apply_generic_with_unavailable_type_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/12_apply_generic_with_unavailable_type.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/13_multi_coercion_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/14_multi_coercion.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/15_rational_number_package.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/16_raise_example.scm	fragment	ok	ok	compile	compile	
chapter2/section5/subsection2/17_raise.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection3/01_add_mul_poly.scm	fragment	ok	ok	ok	ok	false
chapter2/section5/subsection3/02_add_terms.scm	fragment	ok	ok	ok	ok	false
chapter2/section5/subsection3/03_mul_terms.scm	fragment	ok	ok	ok	ok	false
chapter2/section5/subsection3/04_adjoin_term.scm	fragment	ok	ok	ok	ok	false
chapter2/section5/subsection3/05_make_polynomial_requires.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection3/06_make_polynomial.scm	scheme	ok	ok	ok	ok	false
chapter2/section5/subsection3/07_make_polynomial_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/01_withdraw_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/02_withdraw_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/03_withdraw_example3.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/04_withdraw_example4.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/05_withdraw.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/06_new_withdraw_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/07_new_withdraw.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/08_make_withdraw.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/09_make_withdraw_define.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/10_make_withdraw_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/11_make_withdraw_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/12_make_withdraw_example3.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/13_make_withdraw_example4.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/14_make_account.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/15_make_account_example_my.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/16_make_account_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/17_make_account_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/18_make_account_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/19_make_account_example3.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/20_make_account_example4.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/21.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/22_make_accumulator_example.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/23_make_accumulator_example1.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/24_make_accumulator_example2.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/25_make_accumulator_example_solution.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/26_make_accumulator_solution.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/27_make_monitored_example.scm	fragment	1	1	-	-	sqrt
chapter3/section1/subsection1/28_make_monitored_example1.scm	fragment	1	1	-	-	sqrt
chapter3/section1/subsection1/29_make_monitored_example2.scm	fragment	1	1	-	-	sqrt
chapter3/section1/subsection1/30_make_monitored_example3.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/31.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/32_make_account_exercise.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/33_make_account_exercise_example1.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/34_make_account_exercise_example2.scm	fragment	1	1	-	-	
chapter3/section1/subsection1/35_make_account_password_protected.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/36_mka.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection1/37_mka_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/01_rand_update.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/02_rand_definition.scm	fragment	1	1	-	-	
chapter3/section1/subsection2/03_random_init.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/04_rand_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/05_monte_carlo.scm	fragment	1	1	-	-	sqrt
chapter3/section1/subsection2/06_estimate_pi_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/07_estimate_pi_alternative.scm	fragment	1	1	-	-	sqrt
chapter3/section1/subsection2/08_random_in_range.scm	scheme	ok	ok	ok	ok	random
chapter3/section1/subsection2/09_random_in_range_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/10_exercise_3_5_solution_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/11_exercise_3_5_solution.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/12.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection2/13_prng_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/01_make_simplified_withdraw.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/02_make_simplified_withdraw_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/03_make_simplified_withdraw_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/04_make_simplified_withdraw_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/05_make_decrementer.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/06_make_decrementer_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/07_make_decrementer_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/08_make_decrementer_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/09.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/10.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/11.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/12.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/13.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/14_make_simplified_withdraw_example3.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/15_make_simplified_withdraw_example4.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/16_make_simplified_withdraw_example5.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/17_make_simplified_withdraw_example6.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/18.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/19.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/20_factorial_iterative.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/21_factorial_imperative.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/22_make_joint_example.scm	fragment	1	1	-	-	
chapter3/section1/subsection3/23_make_joint.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/24_joint_acc_example.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/25.scm	scheme	ok	ok	ok	ok	
chapter3/section1/subsection3/26_exercise_3_8_solution_example.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection1/01.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection1/02.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection2/01.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection2/02.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection2/03.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection3/01_make_withdraw2.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection3/02_make_withdraw2_w1_declare.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection3/03_make_withdraw2_w1_example.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection3/04_make_withdraw2_w2_declare.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection3/05_make_withdraw3.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection3/06_make_withdraw3_example.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection3/07_make_withdraw3_example_2.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection4/01_another_sqrt.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection4/02_another_make_account.scm	scheme	ok	ok	ok	ok	
chapter3/section2/subsection5/01.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/01_mutable_list_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/02.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/03_get_new_pair.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/04.scm	fragment	ok	ok	ok	ok	
chapter3/section3/subsection1/05_mutable_pair_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/06_append_example3.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/07_append2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/08_append_mutator.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/09_last_pair_example_2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/10_last_pair.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/11_append_interaction_1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/12_append_interaction_2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/13_append_interaction_3.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/14_append_interaction_4.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/15_append_interaction_5.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/16_append_interaction_6.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/17_append_interaction_7.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/18_append_interaction_8.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/19_make_cycle.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/20_make_cycle_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/21_mystery_loop.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/22_mystery_loop_example_1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/23_mystery_loop_example_2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/24_pair_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/25_pair_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/26_abab.scm	fragment	1	1	-	-	
chapter3/section3/subsection1/27_set_to_wow.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/28_set_to_wow_example_1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/29_set_to_wow_example_2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/30_set_to_wow_example_3.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/31_set_to_wow_example_4.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/32_count_pairs.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/33_exercise_3_16_solution.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/34_exercise_3_16_solution_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/35.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/36_exercise_3_17_solution_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/37.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/38_exercise_3_18_solution_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/39_pair2_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/40_contains_cycle_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/41_contains_cycle.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/42.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/43_cons_1_2_run_3.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/44_pair2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/45_pair2_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection1/46_pair2_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/01_modify_pointers_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/02_modify_pointers.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/03_is_empty_queue_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/04_is_empty_queue.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/05_make_queue_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/06_make_queue.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/07_front_queue_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/08_front_queue.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/09_print_queue_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/10_insert_queue.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/11_delete_queue.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/12_make_queue_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/13_insert_queue_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/14_insert_queue_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/15_delete_queue_example1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/16_delete_queue_example2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/17.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/18_ex_3_21_solution_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/19.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/20_ex_3_22_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection2/21.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/01_lookup1_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/02_lookup1.scm	scheme	ok	ok	ok	ok	false
chapter3/section3/subsection3/03_insert_into_table1.scm	scheme	ok	ok	ok	ok	false
chapter3/section3/subsection3/04_make_table1.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/05_lookup2_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/06_just_assoc.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/07_lookup2.scm	scheme	ok	ok	ok	ok	false
chapter3/section3/subsection3/08_insert_into_table2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/09_make_table2.scm	scheme	ok	ok	ok	ok	false
chapter3/section3/subsection3/10_operation_table_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/11_operation_table.scm	scheme	ok	ok	ok	ok	false
chapter3/section3/subsection3/12.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/13_solution_3_25.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/14_solution_3_25_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/15_ex_3_26_solution.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/16_ex_3_26_solution_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/17.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/18_memorize_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection3/19_memo_fib.scm	scheme	ok	ok	ok	ok	false
chapter3/section3/subsection3/20_memorize.scm	scheme	ok	ok	ok	ok	false
chapter3/section3/subsection4/01_make_wire_usage.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/02_or_gate_example.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/03_and_gate_example.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/04_inverter_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/05_and_gate_example_2.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/06_half_adder_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/07_half_adder.scm	fragment	ok	ok	ok	ok	
chapter3/section3/subsection4/08_full_adder_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/09_full_adder.scm	fragment	ok	ok	ok	ok	
chapter3/section3/subsection4/10_inverter.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/11_logical_and.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/12_and_gate.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/13_logical_or.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/14_or_gate.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/15_make_wire.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/16_call_each.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/17_get_signal.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/18_after_delay.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/19_propagate.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/20_probe.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/21_the_agenda.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/22_probing_two_wires.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/23_probe_carry.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/24_half_adder_example_2.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/25_set_signal_example.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/26_propagate_example_1.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/27_set_signal_example_2.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/28_propagate_example_2.scm	fragment	1	1	-	-	
chapter3/section3/subsection4/29_make_time_segment.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/30_make_agenda.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/31_is_empty_agenda.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/32_add_to_agenda.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/33_remove_first_agenda_item.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection4/34_first_agenda_item.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/01_celsius_fahrenheit_converter_example.scm	scheme	1	ok	ok	ok	false,true
chapter3/section3/subsection5/02_celsius_fahrenheit_converter.scm	scheme	1	ok	ok	ok	false,true
chapter3/section3/subsection5/03_celsius_probe.scm	scheme	1	ok	ok	ok	false,true
chapter3/section3/subsection5/04_set_value_example.scm	scheme	1	ok	ok	ok	false,true
chapter3/section3/subsection5/05_set_value_example_2.scm	scheme	1	1	-	-	false,true
chapter3/section3/subsection5/06_forget_value_example.scm	scheme	1	ok	ok	ok	false,true
chapter3/section3/subsection5/07_set_value_example_3.scm	scheme	1	ok	ok	ok	false,true
chapter3/section3/subsection5/08_adder.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/09_inform_about_value.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/10_multiplier_2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/11_constant.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/12_redefine_display.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/13_probe_2.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/14_make_connector.scm	scheme	ok	ok	ok	ok	false,true
chapter3/section3/subsection5/15_for_each_except.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/16_has_value.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/17_averager_example.scm	fragment	1	1	-	-	
chapter3/section3/subsection5/18_averager.scm	scheme	1	ok	ok	ok	false,true
chapter3/section3/subsection5/19_squarer_example.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/20_squarer.scm	scheme	ok	ok	ok	ok	
chapter3/section3/subsection5/21.scm	scheme	ok	ok	ok	ok	
chapter3/section4/section4/01_withdraw_example_3_4.scm	scheme	ok	ok	ok	ok	
chapter3/section4/section4/02_withdraw_example_3_4_second.scm	scheme	ok	ok	ok	ok	
chapter3/section4/subsection1/01_withdraw_concurrency.scm	fragment	1	1	-	-	
chapter3/section4/subsection1/02_balance_concurrency.scm	scheme	ok	ok	ok	ok	
chapter3/section4/subsection1/03_withdraw_example_concurrency.scm	fragment	1	1	-	-	
chapter3/section4/subsection2/01_concurrent_execute_example.scm	concurrent	1	1	-	-	parallel-execute
chapter3/section4/subsection2/02_serializer_example.scm	concurrent	1	1	-	-	false,parallel-execute,test-and-set!
chapter3/section4/subsection2/03_make_account_serialize_attempt_example.scm	scheme	ok	ok	ok	ok	
chapter3/section4/subsection2/04_make_account_serialize_attempt.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/05_serializer_example_2.scm	concurrent	1	1	-	-	false,parallel-execute,test-and-set!
chapter3/section4/subsection2/06_serializer_example_3.scm	concurrent	1	1	-	-	parallel-execute
chapter3/section4/subsection2/07_serializer_example_4.scm	concurrent	1	1	-	-	false,parallel-execute,test-and-set!
chapter3/section4/subsection2/08_serializer_example_5.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/09_serializer_example_6.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/10_exchange_example.scm	scheme	ok	ok	ok	ok	
chapter3/section4/subsection2/11_exchange.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/12_make_account_and_serializer.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/13_make_account_and_serializer_example.scm	scheme	ok	ok	ok	ok	
chapter3/section4/subsection2/14_make_account_and_serializer_usage.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/15_serialized_exchange_example.scm	scheme	ok	ok	ok	ok	
chapter3/section4/subsection2/16_serialized_exchange.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/17_transfer_example.scm	scheme	ok	ok	ok	ok	
chapter3/section4/subsection2/18_transfer.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/19_make_account_and_serializer_exercise.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/20_make_account_and_serializer_exercise_usage.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/21_make_account_and_serializer_exercise_example.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/22_serializer.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/23_mutex.scm	concurrent	ok	ok	ok	ok	false,test-and-set!
chapter3/section4/subsection2/24_test_and_set.scm	concurrent	ok	ok	ok	ok	false,true
chapter3/section5/subsection1/01_sum_primes1.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/02_sum_primes1_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/03_sum_primes2.scm	fragment	ok	ok	ok	ok	filter,nil
chapter3/section5/subsection1/04_stream_tail.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/05_stream_tail_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/06_stream_functions.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/07_stream_functions_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/08_display_stream.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/09_display_stream_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/10_no_more_outrageous.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/11_stream_enumerate_interval_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/12_stream_enumerate_interval.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/13_stream_enumerate_interval_example_2.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/14_stream_filter.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/15_stream_filter_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/16_enumerate_interval_example_3.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/17_which_in_this_case.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/18_now_passed_to.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/19_memo.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/20_memo_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/21.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/22_stream_map_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/23_stream_map_optimized.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/24_stream_map_optimized_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/25_stream_map_2_optimized_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/26_stream_map_2_optimized.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/27.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/28_stream_map_optimized_example_2.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection1/29_assignment_and_streams.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/01_integers_starting_from_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/02_integers_starting_from.scm	scheme	ok	ok	ok	ok	cons-stream
chapter3/section5/subsection2/03_integers_definition.scm	scheme	1	ok	ok	ok	cons-stream
chapter3/section5/subsection2/04_integers_definition_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/05_is_divisible2_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/06_is_divisible2.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/07_no_sevens.scm	scheme	1	ok	ok	ok	cons-stream,stream-filter
chapter3/section5/subsection2/08_no_sevens_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/09_on_sevens_example.scm	scheme	1	ok	ok	ok	cons-stream,stream-filter,stream-ref
chapter3/section5/subsection2/10_fibgen_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/11_fibgen.scm	scheme	1	ok	ok	ok	cons-stream
chapter3/section5/subsection2/12_sieve_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/13_sieve.scm	scheme	1	ok	ok	ok	cons-stream,stream-car,stream-cdr,stream-filter
chapter3/section5/subsection2/14_sieve_example_2.scm	scheme	1	ok	ok	ok	cons-stream,stream-car,stream-cdr,stream-filter,stream-ref
chapter3/section5/subsection2/15_ones_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/16_ones_definition.scm	scheme	1	ok	ok	ok	cons-stream
chapter3/section5/subsection2/17_add_streams_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/18_add_streams.scm	scheme	ok	ok	ok	ok	stream-map
